Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
27,0.9552911571543223,0.0,0.9258895901537323,35.91943556865342,0.0,35.6452214112529,0.5
28,0.9342306411080317,0.0,0.9547978816670727,36.85366620976134,0.0,36.600019292919946,0.5
29,0.9114830745966934,0.0,0.874642947004569,37.76514928435819,0.0,37.474662239924506,0.5
0,1.8018328972198394,0.0,1.8012605339914305,1.8018328972198394,0.0,1.8012605339914305,1.0
1,1.6774689059923114,0.0,1.7273257411406286,3.479301803212147,0.0,3.5285862751320987,1.0
2,1.5982218702919062,0.0,1.593863842512735,5.077523673504053,0.0,5.122450117644832,1.0
3,1.5396544108491257,0.0,1.500399446542054,6.617178084353185,0.0,6.622849564186885,1.0
4,1.496152994882643,0.0,1.4810005876811374,8.11333107923583,0.0,8.103850151868011,1.0
5,1.4573062299386634,0.0,1.4583465779678972,9.570637309174494,0.0,9.562196729835915,1.0
6,1.4220249634578808,0.0,1.4347924705299449,10.992662272632362,0.0,10.996989200365865,1.0
7,1.390564851705836,0.0,1.3686652349266364,12.383227124338214,0.0,12.36565443529251,1.0
8,1.3599493724030312,0.0,1.3872752061269646,13.743176496741249,0.0,13.752929641419456,1.0
9,1.3322200337405927,0.0,1.366322433067501,15.075396530481836,0.0,15.119252074486939,1.0
10,1.305775074468974,0.0,1.316634150637785,16.381171604950822,0.0,16.43588622512474,1.0
11,1.2810678615464492,0.0,1.241699945570421,17.662239466497248,0.0,17.677586170695164,1.0
12,1.256777144100971,0.0,1.2420336704073682,18.91901661059822,0.0,18.91961984110251,1.0
13,1.2333514961332603,0.0,1.2084689159204536,20.152368106731466,0.0,20.12808875702296,1.0
14,1.2100320914765341,0.0,1.2247864387193983,21.362400198207986,0.0,21.352875195742364,1.0
15,1.1875418259130002,0.0,1.2177589714744672,22.549942024120973,0.0,22.57063416721686,1.0
16,1.1656087437256664,0.0,1.1880722389483191,23.71555076784674,0.0,23.75870640616514,1.0
17,1.1440012850427235,0.0,1.1206589004298144,24.85955205288942,0.0,24.879365306594988,1.0
18,1.1222992553757636,0.0,1.1658030627719476,25.981851308265163,0.0,26.0451683693669,1.0
19,1.1009622526169849,0.0,1.0801857320252997,27.08281356088218,0.0,27.125354101392215,1.0
20,1.0797034479043799,0.0,1.1225078316469008,28.16251700878659,0.0,28.247861933039083,1.0
21,1.0596189038158466,0.0,1.0830073043629442,29.222135912602408,0.0,29.330869237402034,1.0
22,1.0396224287551619,0.0,1.025522138741672,30.261758341357613,0.0,30.356391376143662,1.0
23,1.0192449063296536,0.0,1.0412300770872198,31.281003247687238,0.0,31.39762145323085,1.0
24,0.9980719503403694,0.0,1.016960212151515,32.279075198027606,0.0,32.41458166538242,1.0
25,0.9774223680335413,0.0,0.9728498566517275,33.25649756606114,0.0,33.3874315220342,1.0
26,0.9559428505425602,0.0,0.9627553754898803,34.212440416603684,0.0,34.350186897524026,1.0
27,0.9345537285278801,0.0,0.9478850270276499,35.1469941451314,0.0,35.298071924551785,1.0
28,0.9135961896161406,0.0,0.8938805948515773,36.060590334747744,0.0,36.19195251940329,1.0
29,0.8918645582177269,0.0,0.8688425677378848,36.95245489296539,0.0,37.06079508714113,1.0
