Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
15,1.1740281516031275,0.4936251565431729,1.1311494127906676,18.464215736825714,9.719824957636197,18.324562477473123,0.1
16,1.168186714618053,0.4896449616633891,1.1727684670498901,19.63240245144379,10.20946991929959,19.49733094452301,0.1
17,1.167322577204944,0.475595278288759,1.197016080910131,20.799725028648716,10.68506519758833,20.694347025433146,0.1
18,1.1613659320661078,0.4662595613598005,1.1439007540320187,21.96109096071483,11.151324758948128,21.838247779465146,0.1
19,1.143744476864813,0.46557033249595414,1.1636264676137125,23.104835437579638,11.616895091444073,23.00187424707886,0.1
20,1.1313050842605683,0.4647908579152059,1.0882358159899848,24.236140521840195,12.081685949359285,24.090110063068856,0.1
21,1.1234795738161394,0.4572534786570555,1.0921023648482175,25.359620095656343,12.538939428016361,25.182212427917058,0.1
22,1.1200075727787917,0.4433295265594232,1.1197131042338946,26.47962766843511,12.982268954575764,26.30192553215093,0.1
23,1.086710851587675,0.4607646996921139,1.088157816171733,27.566338520022807,13.443033654267895,27.3900833483227,0.1
24,1.0980566303655215,0.4330450638172552,1.0915295523086785,28.66439515038833,13.876078718085123,28.48161290063136,0.1
25,1.0724733994974411,0.4455090614689015,1.0701248867465658,29.736868549885788,14.321587779554045,29.55173778737794,0.1
26,1.070879195002694,0.4286565412066944,1.0594466424527906,30.807747744888463,14.750244320760746,30.611184429830743,0.1
27,1.0593513204560432,0.42557226897662925,1.0719908154506177,31.86709906534451,15.175816589737357,31.68317524528137,0.1
28,1.0569114597567124,0.4113754548632962,1.0328769746364572,32.92401052510123,15.587192044600664,32.716052219917806,0.1
29,1.0385030281211247,0.40781634865857413,1.006304364852483,33.962513553222365,15.995008393259237,33.72235658477028,0.1
0,0.9072576389550997,0.9130430092331391,0.906830742687773,0.9072576389550997,0.9130430092331391,0.906830742687773,0.2
1,1.0256489308097028,0.7921477868487447,1.1160545419061885,1.932906569764802,1.7051907960818844,2.022885284593965,0.2
2,1.0691372283281615,0.7420757227574918,1.0907801211451802,3.0020437980929606,2.447266518839375,3.113665405739141,0.2
3,1.1441673436785198,0.6615178237242343,1.1422408244141717,4.1462111417714755,3.108784342563612,4.255906230153315,0.2
4,1.1424722287296973,0.6528096338617394,1.1555451252616744,5.28868337050118,3.7615939764253543,5.4114513554149895,0.2
