Method,Round,Expected Reward,Regret,Real Reward,Cumulated Expected Reward,Cumulated Regret,Cumulated Real Reward
expected Reward Ellipsoid,13,1.6652221995647154,0.6417450900933488,1.649538351628001,20.722466612545574,12.395104460681038,20.62839174404216
expected Reward Ellipsoid,14,1.6666237517278906,0.6319135741742975,1.634920223301796,22.3890903642734,13.027018034855315,22.263311967343974
expected Reward Ellipsoid,15,1.6767386379747713,0.612820428894901,1.6520838911875588,24.06582900224817,13.639838463750225,23.915395858531568
expected Reward Ellipsoid,16,1.6531756716346087,0.6271175197923319,1.634020587889959,25.719004673882786,14.266955983542548,25.549416446421496
expected Reward Ellipsoid,17,1.657073940305982,0.6147482949680607,1.6187645608875665,27.376078614188792,14.881704278510606,27.16818100730909
expected Reward Ellipsoid,18,1.6499756051656826,0.6133180940335625,1.5909709576934514,29.02605421935446,15.495022372544199,28.759151965002506
expected Reward Ellipsoid,19,1.6274626606614098,0.6278992915607177,1.6724726036343522,30.653516880015896,16.122921664104915,30.43162456863682
expected Reward Ellipsoid,20,1.6322074051310596,0.6166359941674151,1.626744315827558,32.28572428514694,16.73955765827233,32.05836888446441
expected Reward Ellipsoid,21,1.6178308702004203,0.6213906349537284,1.59666682635303,33.90355515534744,17.36094829322603,33.655035710817444
expected Reward Ellipsoid,22,1.6117346691428829,0.6190594125709853,1.6019187141822402,35.51528982449021,17.98000770579702,35.25695442499971
expected Reward Ellipsoid,23,1.60619821808159,0.6164363383175214,1.5762454197948323,37.12148804257182,18.59644404411455,36.83319984479456
expected Reward Ellipsoid,24,1.6050471209715798,0.6071683156554868,1.6410332860528327,38.72653516354348,19.20361235977006,38.474233130847374
expected Reward Ellipsoid,25,1.5851308035912068,0.6193282315274855,1.5654692479880319,40.311665967134644,19.822940591297545,40.03970237883544
expected Reward Ellipsoid,26,1.5881724309084568,0.6084848195435691,1.5571799447145396,41.899838398043116,20.431425410841083,41.596882323549934
expected Reward Ellipsoid,27,1.5796580352581098,0.6084674421903614,1.61764774458654,43.47949643330122,21.039892853031432,43.21453006813652
expected Reward Ellipsoid,28,1.5741578358091133,0.6059944625970272,1.5765004042196094,45.053654269110375,21.645887315628485,44.79103047235615
expected Reward Ellipsoid,29,1.5702673248718446,0.6011630256228891,1.5773270442607006,46.62392159398207,22.24705034125139,46.36835751661679
random Baseline,0,1.3208308516346654,1.0840316204680924,1.3841081124699972,1.3208308516346654,1.0840316204680924,1.3841081124699972
random Baseline,1,1.3109379381112418,1.092263444425958,1.3099334181420437,2.6317687897459083,2.1762950648940524,2.6940415306120316
random Baseline,2,1.333321332304546,1.068872294705599,1.3411097148245563,3.9650901220504617,3.2451673595996464,4.035151245436593
random Baseline,3,1.327355591854637,1.0729768119162115,1.2928519592538141,5.292445713905091,4.31814417151586,5.328003204690414
random Baseline,4,1.3226494514492702,1.077018320161367,1.328834855195315,6.615095165354352,5.395162491677231,6.656838059885709
random Baseline,5,1.3344626417209369,1.064321105654774,1.340246805770768,7.94955780707529,6.459483597331988,7.997084865656478
random Baseline,6,1.3213446329441532,1.0759930014581882,1.3187126272201126,9.270902440019446,7.535476598790191,9.315797492876603
random Baseline,7,1.3356328872852778,1.0608377852194857,1.3873207658511635,10.606535327304739,8.596314384009666,10.703118258727747
random Baseline,8,1.3415688153838174,1.0531248997425346,1.3225632479924343,11.948104142688551,9.649439283752198,12.025681506720163
random Baseline,9,1.315215028306764,1.078101461591641,1.3121404610598661,13.263319170995302,10.72754074534384,13.337821967780037
random Baseline,10,1.328176567436371,1.0637593944560977,1.3611014712624647,14.591495738431677,11.791300139799963,14.698923439042506
random Baseline,11,1.3259495071827543,1.064384912029208,1.2981562111114942,15.917445245614463,12.855685051829155,15.997079650154015
random Baseline,12,1.3527252781771981,1.0365756143125004,1.40059559982216,17.270170523791652,13.892260666141672,17.39767524997615
random Baseline,13,1.324033213801954,1.0631349349692851,1.33667467851087,18.594203737593585,14.955395601110943,18.734349928486992
random Baseline,14,1.3437242385064245,1.041800982808096,1.2935351255287064,19.937927976100003,15.997196583919061,20.027885054015712
random Baseline,15,1.3283448803110858,1.05454330991445,1.2850487939973825,21.266272856411124,17.051739893833496,21.312933848013135
random Baseline,16,1.3220647196905082,1.0591816048754878,1.308049314086368,22.588337576101626,18.110921498708958,22.620983162099545
random Baseline,17,1.345068577902478,1.0349451034931834,1.3319722888069934,23.93340615400408,19.14586660220218,23.952955450906565
random Baseline,18,1.3325336834908643,1.045912245758173,1.3280225475842837,25.265939837494955,20.191778847960325,25.280977998490776
random Baseline,19,1.3290869283679092,1.0470694196042891,1.3209677592648796,26.595026765862883,21.238848267564663,26.601945757755644
random Baseline,20,1.3490971491232782,1.0255639097434552,1.397603842883505,27.944123914986104,22.264412177308113,27.99954960063918
random Baseline,21,1.3223755909538515,1.0510437627191225,1.346486592800892,29.266499505939954,23.315455940027213,29.346036193440135
random Baseline,22,1.3335598002825186,1.0379039892526274,1.3983387027490668,30.600059306222487,24.353359929279772,30.744374896189132
random Baseline,23,1.3197251226382236,1.0501941037155915,1.3172608787425388,31.919784428860737,25.403554032995462,32.0616357749317
random Baseline,24,1.3199687401933333,1.0482063058616027,1.3606150527081655,33.239753169054076,26.45176033885705,33.422250827639864
random Baseline,25,1.3295103132984036,1.036649686900147,1.303799746881323,34.569263482352426,27.48841002575717,34.72605057452113
random Baseline,26,1.316203919960975,1.048234773347722,1.2920587417450173,35.88546740231338,28.53664479910485,36.01810931626621
random Baseline,27,1.3185624119728934,1.044186630207976,1.2739361311013457,37.20402981428641,29.580831429312827,37.2920454473676
random Baseline,28,1.349997957013379,1.0112905590102397,1.3562643099665594,38.5540277712997,30.5921219883231,38.648309757334125
random Baseline,29,1.332260351353081,1.0273809926941622,1.2878976033726521,39.886288122652815,31.619502981017277,39.93620736070675
