Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
15,1.4119820700503245,0.6717330284650342,1.3963837863938717,20.920819683565632,9.823819742226489,20.869839155987943,0.1
16,1.3888119853218153,0.6841181658740051,1.3548981019855502,22.30963166888746,10.507937908100477,22.224737257973516,0.1
17,1.3881508309161452,0.6730043070466314,1.371079823876274,23.69778249980358,11.180942215147084,23.595817081849734,0.1
18,1.3692957486866437,0.6790425047715847,1.3887508375503017,25.067078248490272,11.859984719918659,24.98456791940006,0.1
19,1.3451843270353434,0.6901509512908763,1.3644541628174267,26.412262575525606,12.550135671209564,26.349022082217502,0.1
20,1.4082732581080828,0.7635900635964228,1.4003331667416896,27.820535833633645,13.313725734805972,27.749355248959223,0.1
21,1.4068737358996881,0.7504285250698539,1.3703369049700638,29.227409569533375,14.064154259875858,29.11969215392925,0.1
22,1.38911364308175,0.7521914106523581,1.3972916360086847,30.61652321261509,14.816345670528166,30.516983789937903,0.1
23,1.3756251488075644,0.7521305672162304,1.3582078504716584,31.992148361422714,15.568476237744411,31.875191640409547,0.1
24,1.376206279927791,0.7388418158730846,1.3964768620885126,33.368354641350486,16.307318053617507,33.271668502498045,0.1
25,1.4538283060550858,0.7959245018876723,1.4283570665262713,34.82218294740557,17.103242555505187,34.700025569024355,0.1
26,1.4466725811858518,0.7828191677789287,1.4612890986492846,36.26885552859141,17.886061723284122,36.16131466767368,0.1
27,1.4542661413800368,0.7574655592002745,1.460800938332144,37.72312166997144,18.64352728248436,37.62211560600576,0.1
28,1.4446098669199965,0.748477286761741,1.4278673994368907,39.167731536891495,19.39200456924611,39.049983005442705,0.1
29,1.448913377217734,0.7204455344476246,1.417642071007502,40.61664491410928,20.11245010369375,40.467625076450226,0.1
0,1.0743449973036139,0.7883925996163628,1.0725398156984218,1.0743449973036139,0.7883925996163628,1.0725398156984218,0.2
1,1.0716877858652343,0.7817136135266723,1.105498195936612,2.1460327831688453,1.5701062131430332,2.1780380116350453,0.2
2,1.1448888581300836,0.6988768235330212,1.1228917562951246,3.2909216412989304,2.2689830366760595,3.3009297679301834,0.2
3,1.1844764395671752,0.6448914857967218,1.1698352530681935,4.475398080866102,2.9138745224727813,4.470765020998372,0.2
4,1.2401291103243426,0.5731608884901508,1.2570737882343639,5.715527191190445,3.487035410962938,5.727838809232717,0.2
5,1.3968662564695118,0.5361208312123854,1.430887384635959,7.1123934476599535,4.023156242175316,7.158726193868667,0.2
6,1.3923326823790452,0.5221594821418591,1.3659505899286752,8.504726130038986,4.545315724317183,8.52467678379734,0.2
7,1.379488351713121,0.5135375425598654,1.3984384948605912,9.884214481752128,5.058853266877042,9.92311527865794,0.2
8,1.3836026948883726,0.4910219773545584,1.3861752408522634,11.267817176640502,5.5498752442316075,11.30929051951019,0.2
9,1.3435258843862001,0.5123344821017431,1.3259716824670316,12.611343061026698,6.062209726333344,12.635262201977211,0.2
10,1.4116169028004846,0.5685207639506206,1.3849121374436797,14.02295996382716,6.630730490283976,14.020174339420912,0.2
11,1.3927913648197685,0.5728018209683012,1.372614732990681,15.415751328646957,7.203532311252281,15.39278907241159,0.2
12,1.3957324689862942,0.5570576516829808,1.3933295656709412,16.81148379763324,7.760589962935254,16.786118638082524,0.2
13,1.366695746295002,0.5714574565952978,1.3606817923249948,18.17817954392822,8.332047419530554,18.1468004304075,0.2
14,1.3564036228925123,0.568746516416459,1.348686782237004,19.53458316682074,8.900793935947013,19.495487212644527,0.2
15,1.3983752541115964,0.6564917320394466,1.3918079755215662,20.932958420932373,9.557285667986465,20.887295188166092,0.2
16,1.392246984133548,0.6512489291532695,1.4008796789099602,22.325205405065876,10.208534597139698,22.28817486707598,0.2
17,1.3756835059310946,0.6527351624591781,1.3930526657960611,23.700888910997016,10.861269759598896,23.68122753287208,0.2
18,1.3624982128722944,0.6523021750900189,1.3649138312609834,25.063387123869294,11.513571934688894,25.046141364133092,0.2
19,1.3616497467180935,0.6383375387242951,1.3666040083646989,26.425036870587387,12.1519094734132,26.41274537249774,0.2
20,1.4163757313128167,0.7178695267763817,1.4030753079744884,27.84141260190024,12.869779000189617,27.815820680472257,0.2
21,1.4051231885450213,0.7137107422450883,1.4141144762079565,29.24653579044526,13.583489742434676,29.229935156680188,0.2
22,1.3961474997653165,0.7070129258857774,1.4135248463972145,30.64268329021061,14.290502668320487,30.643460003077376,0.2
23,1.378426521785434,0.7111271814743577,1.3531868486973684,32.02110981199594,15.001629849794837,31.996646851774788,0.2
24,1.369550527727681,0.7068583217016083,1.3790753764740467,33.39066033972361,15.708488171496418,33.37572222824876,0.2
25,1.4377344256018612,0.7714378728076139,1.440780519850601,34.82839476532551,16.47992604430403,34.81650274809941,0.2
26,1.4280717933946092,0.766830385132564,1.4392626874911416,36.256466558720135,17.246756429436594,36.255765435590625,0.2
27,1.4325309777516584,0.7444662403429977,1.4273862611845862,37.688997536471796,17.991222669779614,37.68315169677511,0.2
28,1.4156802764276504,0.7409194903498474,1.428728017050429,39.10467781289935,18.732142160129417,39.11187971382552,0.2
29,1.4250670251883135,0.7130581284437869,1.451287509574275,40.52974483808768,19.44520028857324,40.56316722339986,0.2
0,1.0848929398237432,0.7666139149554277,1.1151021353960513,1.0848929398237432,0.7666139149554277,1.1151021353960513,0.5
1,1.0748300957643022,0.7721542998560323,1.0770063144781048,2.1597230355880446,1.5387682148114554,2.1921084498741643,0.5
2,1.071610393644793,0.7711151855849806,1.1046917814747268,3.23133342923284,2.3098834003964424,3.2968002313488958,0.5
3,1.0916884337805395,0.745338279611333,1.0735157293252218,4.323021863013378,3.055221680007775,4.370315960674126,0.5
4,1.176564789714684,0.6530355128814859,1.186761617398786,5.499586652728064,3.7082571928892607,5.5570775780729065,0.5
5,1.3304634001829634,0.6265353350510664,1.2802697517432529,6.830050052911034,4.334792527940335,6.837347329816147,0.5
6,1.3699538435214658,0.5691213326158873,1.3585894794998274,8.200003896432488,4.903913860556216,8.195936809315981,0.5
7,1.3826496672893511,0.5364958581493576,1.4194032470973819,9.582653563721845,5.440409718705583,9.61534005641336,0.5
8,1.3900056267458047,0.5135390446331812,1.417841901938808,10.97265919046768,5.953948763338759,11.033181958352193,0.5
9,1.3826186701896572,0.501105194734489,1.3924068223216275,12.355277860657287,6.455053958073238,12.425588780673785,0.5
10,1.4598509192915212,0.5445661390130508,1.4630288751590876,13.815128779948797,6.999620097086297,13.888617655832888,0.5
11,1.4507047946048552,0.5355602421141789,1.4477537240390042,15.265833574553698,7.535180339200481,15.336371379871887,0.5
12,1.428771461663839,0.5386524757739138,1.457897238287464,16.69460503621753,8.073832814974395,16.794268618159332,0.5
13,1.401273450745573,0.5475348478557477,1.4236186172292293,18.095878486963045,8.621367662830098,18.21788723538855,0.5
14,1.3782727745385923,0.5514371295582754,1.3555454058430723,19.474151261501646,9.17280479238841,19.57343264123157,0.5
15,1.4490183088260291,0.6101454301451635,1.4298339260849124,20.923169570327712,9.782950222533575,21.00326656731651,0.5
16,1.42772765384336,0.6140469815742654,1.4624810182823234,22.350897224171057,10.396997204107832,22.465747585598898,0.5
17,1.4139841931839225,0.6146481110684058,1.433015456560407,23.764881417355014,11.01164531517623,23.898763042159263,0.5
18,1.3753384722505384,0.63766494040316,1.381782200838982,25.140219889605522,11.64931025557944,25.280545242998247,0.5
19,1.375820198372481,0.625203659417976,1.37157183594425,26.516040087978062,12.274513914997407,26.65211707894248,0.5
20,1.4496138333729167,0.6885113465717803,1.4609130093799143,27.965653921350928,12.963025261569143,28.113030088322404,0.5
21,1.4260975846148425,0.6958318821404184,1.4141651736863419,29.391751505965832,13.65885714370958,29.527195262008743,0.5
22,1.4200493500815756,0.6847293314051538,1.4118862824715208,30.811800856047405,14.34358647511473,30.93908154448023,0.5
23,1.4212042694454543,0.6633250823711033,1.3924516084844416,32.23300512549283,15.006911557485815,32.33153315296465,0.5
24,1.4005168220089332,0.6679550736857839,1.413009289401338,33.633521947501784,15.674866631171637,33.74454244236596,0.5
25,1.4545120005146264,0.7469546250542427,1.4267733039890733,35.08803394801639,16.421821256225844,35.17131574635509,0.5
26,1.4413279996085637,0.7414110077853666,1.480638900070724,36.52936194762483,17.163232264011235,36.651954646425786,0.5
27,1.4343871494465703,0.7281744888842172,1.4224568251574163,37.96374909707143,17.891406752895485,38.07441147158317,0.5
28,1.4268678498596117,0.7159013861969729,1.444406050873602,39.39061694693106,18.607308139092403,39.51881752245681,0.5
29,1.4197611866110504,0.7033668634965683,1.4149260318758679,40.810378133542216,19.310675002588987,40.933743554332736,0.5
0,1.0156903095667391,0.833170328084047,1.0390702696844003,1.0156903095667391,0.833170328084047,1.0390702696844003,1.0
1,1.0306923527562128,0.8150095896905142,1.0262629603478501,2.0463826623229537,1.648179917774564,2.0653332300322567,1.0
2,1.0488878456294122,0.7942343969149632,1.0562727494240267,3.095270507952362,2.442414314689527,3.1216059794562776,1.0
3,1.0597194088523674,0.7793881326554635,1.027359007894773,4.15498991680473,3.221802447344991,4.1489649873510555,1.0
4,1.0512388926841996,0.782241710593885,1.1013426015457688,5.206228809488927,4.004044157938878,5.250307588896811,1.0
5,1.2400115610224989,0.7347405074571117,1.243071870800839,6.446240370511419,4.73878466539599,6.493379459697651,1.0
6,1.2766443239163532,0.6853860280330386,1.2570406443827697,7.722884694427778,5.424170693429017,7.75042010408043,1.0
7,1.3380373092861906,0.6078192178515199,1.2878235212181401,9.060922003713966,6.031989911280529,9.038243625298561,1.0
8,1.3658277285783595,0.5623840025814966,1.3622216180814413,10.42674973229233,6.594373913862035,10.400465243380006,1.0
9,1.3648818879062052,0.5443736077665068,1.385731269361687,11.79163162019854,7.1387475216285425,11.786196512741697,1.0
10,1.4937961514568479,0.5360113705615971,1.5224809226526161,13.285427771655385,7.674758892190146,13.308677435394307,1.0
11,1.4697853429758194,0.5381190287881374,1.4806939858122035,14.755213114631168,8.212877920978286,14.78937142120653,1.0
12,1.4571212662695547,0.5294366330303554,1.4338559491226806,16.212334380900746,8.742314554008614,16.223227370329198,1.0
13,1.4334397048550123,0.5331745820609123,1.429358301738629,17.645774085755786,9.275489136069545,17.652585672067815,1.0
14,1.4089837873115991,0.5388596599165264,1.4109276223525447,19.054757873067345,9.814348795986094,19.063513294420343,1.0
15,1.4964212903368306,0.5821719831840593,1.498438475138478,20.551179163404207,10.396520779170167,20.56195176955883,1.0
16,1.4776707597273677,0.5824304941926131,1.4791584405649552,22.028849923131588,10.978951273362764,22.041110210123794,1.0
17,1.4655404457468244,0.5782664624223317,1.4595035968301922,23.494390368878378,11.55721773578508,23.500613806954018,1.0
18,1.4397356166012905,0.5859921556903701,1.4095806449994441,24.93412598547967,12.143209891475454,24.910194451953405,1.0
19,1.4152167778269995,0.5920495374181775,1.4191484514204777,26.3493427633067,12.73525942889363,26.329342903373945,1.0
20,1.4835472152704772,0.6554440011341353,1.5119651326552568,27.832889978577185,13.390703430027754,27.841308036029105,1.0
21,1.472405366971314,0.6468254664825358,1.4889356198538324,29.30529534554847,14.037528896510308,29.330243655882974,1.0
22,1.4361571404780942,0.6636503329164817,1.4144896092271988,30.741452486026528,14.70117922942678,30.74473326511012,1.0
23,1.4185257990499436,0.6589469110322508,1.4056317266107818,32.15997828507657,15.360126140459034,32.15036499172091,1.0
24,1.4044935853016307,0.6535414444047791,1.432757568263347,33.56447187037819,16.013667584863786,33.58312255998431,1.0
25,1.478839115999445,0.7115775366905243,1.462075868530269,35.04331098637761,16.72524512155434,35.04519842851465,1.0
26,1.4573389221736663,0.7142895679256576,1.4915092285326463,36.500649908551225,17.439534689479995,36.536707657047195,1.0
27,1.4380588888705095,0.7133243245111541,1.4418874710239828,37.93870879742172,18.152859013991115,37.97859512807121,1.0
28,1.4356655606641262,0.6945582880207096,1.4228228789336619,39.374374358085966,18.847417302011866,39.4014180070048,1.0
29,1.4196505173170941,0.6871884424638739,1.37386275923295,40.79402487540306,19.534605744475744,40.77528076623785,1.0
