Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
5,0.9890153973361676,0.8832838574040649,1.0369101736985313,5.7296810998363386,5.504114428605053,5.827319954255907,0.1
6,1.031367590381171,0.8409316643590615,1.0597949252164292,6.761048690217511,6.3450460929641155,6.887114879472338,0.1
7,1.0396848584309948,0.8326143963092373,1.0662592972496296,7.800733548648505,7.177660489273351,7.953374176721969,0.1
8,1.1670873010402523,0.7052119536999798,1.0103007253504916,8.96782084968876,7.882872442973329,8.963674902072462,0.1
9,1.1887278349237063,0.6835714198165264,1.2124136550030407,10.156548684612464,8.56644386278986,10.176088557075504,0.1
10,1.266358177441755,0.605941077298477,1.2690252953567427,11.422906862054214,9.172384940088337,11.445113852432247,0.1
11,1.2609612549506632,0.6113379997895688,1.2934394851812108,12.683868117004886,9.783722939877904,12.738553337613462,0.1
12,1.3545513895230696,0.5177478652171624,1.5393364920492303,14.038419506527948,10.301470805095065,14.277889829662683,0.1
13,1.3424404919156223,0.52985876282461,1.4014771844182032,15.380859998443572,10.83132956791967,15.679367014080881,0.1
14,1.3198372577988824,0.5524619969413499,1.2974893999627661,16.70069725624245,11.383791564861026,16.97685641404365,0.1
15,1.3276439122006292,0.5446553425396028,1.4356037864720144,18.028341168443085,11.928446907400625,18.412460200515675,0.1
16,1.376657962394532,0.4956412923457001,1.4293889438438827,19.404999130837616,12.424088199746334,19.841849144359557,0.1
17,1.4201350213682853,0.45216423337194683,1.3515414999905877,20.825134152205905,12.876252433118282,21.193390644350142,0.1
18,1.3601946637624038,0.5121045909778283,1.4964163131252695,22.185328815968305,13.388357024096113,22.68980695747541,0.1
19,1.3542281621863568,0.5180710925538754,1.4075181488292574,23.539556978154664,13.906428116649991,24.09732510630467,0.1
20,1.3803667309697738,0.4919325237704586,1.4212673928298778,24.91992370912444,14.398360640420444,25.518592499134538,0.1
21,1.3658311682278443,0.506468086512388,1.3235878109463832,26.285754877352296,14.90482872693284,26.842180310080927,0.1
22,1.4245412013136087,0.4477580534266231,1.3572972989990826,27.710296078665884,15.352586780359461,28.199477609079995,0.1
23,1.403789311921965,0.4685099428182669,1.3089780515174987,29.11408539058786,15.821096723177723,29.50845566059749,0.1
24,1.420012460672186,0.4522867940680461,1.3355516764926665,30.534097851260057,16.27338351724577,30.844007337090165,0.1
25,1.4243748871929223,0.4479243675473098,1.539563201922405,31.958472738452947,16.72130788479308,32.38357053901256,0.1
26,1.3996153017334954,0.4726839530067363,1.365035551622985,33.35808804018645,17.193991837799818,33.748606090635555,0.1
27,1.4859490705394802,0.3863501842007514,1.5205558981164293,34.84403711072594,17.580342022000565,35.26916198875199,0.1
28,1.4858188394852294,0.38648041525500226,1.6729192243477706,36.32985595021116,17.966822437255566,36.94208121309975,0.1
29,1.4848707265135281,0.3874285282267036,1.5846682382487578,37.8147266767247,18.354250965482276,38.52674945134851,0.1
30,1.4694614746950365,0.4028377800451955,1.5790675110014996,39.28418815141974,18.757088745527465,40.10581696235001,0.1
31,1.513218207982286,0.3590810467579454,1.501039525478108,40.79740635940203,19.116169792285415,41.60685648782812,0.1
32,1.5130727152032668,0.3592265395369648,1.4350888984585208,42.31047907460529,19.47539633182238,43.04194538628664,0.1
33,1.4912902561400418,0.3810089986001902,1.5851649197556585,43.80176933074533,19.856405330422575,44.627110306042304,0.1
34,1.505241915174492,0.3670573395657399,1.5908542752352297,45.30701124591981,20.223462669988308,46.21796458127753,0.1
35,1.509309554205899,0.3629897005343332,1.4302589030191644,46.81632080012574,20.58645237052265,47.64822348429671,0.1
36,1.5261238268735764,0.3461754278666552,1.523995727927964,48.342444626999324,20.932627798389298,49.17221921222466,0.1
37,1.5259711208861615,0.34632813385407,1.6264614688031176,49.868415747885436,21.278955932243367,50.79868068102776,0.1
