Method,Round,Expected Reward,Regret,Real Reward
expected Reward Ellipsoid,37,1.5144832090944178,0.4850236178012658,1.5781441246202976
expected Reward Ellipsoid,38,1.4925974802722943,0.5016534360384654,1.8223882541180934
expected Reward Ellipsoid,39,1.5776099957468352,0.40678496733286745,1.65651043202287
expected Reward Ellipsoid,40,1.4549670549867446,0.508774222953704,1.2322486926633656
expected Reward Ellipsoid,41,1.5030800265105049,0.45306878452795163,1.553110220579012
expected Reward Ellipsoid,42,1.4947350699965163,0.4567900254750939,1.9011666302276125
expected Reward Ellipsoid,43,1.5337215495763645,0.41685064251575754,1.5109993784406244
expected Reward Ellipsoid,44,1.4887759591238585,0.4597513105514748,1.1700649315169227
expected Reward Ellipsoid,45,1.532881016275508,0.41236393508587277,1.3183234889404074
expected Reward Ellipsoid,46,1.448944850726228,0.4928025230448919,1.2118225352717908
expected Reward Ellipsoid,47,1.5109178869622601,0.4289592196079442,1.8744820073188104
expected Reward Ellipsoid,48,1.5308113372938168,0.4083470362718638,1.2287583640224111
expected Reward Ellipsoid,49,1.4169211093835263,0.5142102458332709,1.3816266676078273
expected Reward Ellipsoid,50,1.5141910322472956,0.4169403229695014,1.2653138820020169
expected Reward Ellipsoid,51,1.485950645712589,0.4388088676393785,1.471298578290598
expected Reward Ellipsoid,52,1.5242244522613932,0.39855310633693597,1.8516501979629654
expected Reward Ellipsoid,53,1.4935851686452344,0.4213383008552476,1.5950396664537945
expected Reward Ellipsoid,54,1.477441631371824,0.41235142438775724,1.3433767930061407
expected Reward Ellipsoid,55,1.5013776979192104,0.3801936815028524,1.4737703682571486
expected Reward Ellipsoid,56,1.4533704065897666,0.41739887474777415,1.5438722323134975
expected Reward Ellipsoid,57,1.4767731628671443,0.387035435146328,1.5476219241481985
expected Reward Ellipsoid,58,1.5055900506509978,0.35667237355177506,1.4449538154990136
expected Reward Ellipsoid,59,1.4396847264758714,0.4191731053210172,1.5344023546430696
expected Reward Ellipsoid,60,1.486231012344576,0.36834369035149284,1.1242207539366575
expected Reward Ellipsoid,61,1.4702925576071384,0.38311013395658694,1.5531493242316927
expected Reward Ellipsoid,62,1.4534649251997998,0.3939490801832759,1.5205649985176712
expected Reward Ellipsoid,63,1.4157107089980487,0.4259561903753592,1.5409447842105513
expected Reward Ellipsoid,64,1.507483053999215,0.3336066476872647,1.517276503410116
expected Reward Ellipsoid,65,1.4908829532878052,0.34768809997300804,1.5384595825114133
expected Reward Ellipsoid,66,1.5046505722886503,0.32832597853173784,2.0099840662776
expected Reward Ellipsoid,67,1.4578595891691792,0.37272843934010674,1.0769956209442728
expected Reward Ellipsoid,68,1.5052775057612817,0.3212581492084773,1.2869043906224837
expected Reward Ellipsoid,69,1.4272194850502484,0.39798677079879247,1.3779781264615727
expected Reward Ellipsoid,70,1.3750607459543251,0.4484712084602704,1.2131957146867476
expected Reward Ellipsoid,71,1.4074612090911127,0.41140852664778715,1.3065068111777771
expected Reward Ellipsoid,72,1.403864529502901,0.4150052062359982,1.706379487491638
expected Reward Ellipsoid,73,1.533527616017095,0.2794136182746313,1.3893481851835408
expected Reward Ellipsoid,74,1.4607430497412084,0.3506245419087496,1.811488947240051
expected Reward Ellipsoid,75,1.412458720488837,0.39182082939309076,1.1574388857634927
expected Reward Ellipsoid,76,1.4006246154752446,0.4036549344066829,1.2591128021460463
expected Reward Ellipsoid,77,1.4109673438485195,0.3886704729441257,1.3021781197277305
expected Reward Ellipsoid,78,1.4747915564365772,0.30714882480971273,1.1845908236422091
expected Reward Ellipsoid,79,1.4376738287779325,0.32939210855202644,1.08493315996009
expected Reward Ellipsoid,80,1.425232043942244,0.33890646679459946,1.5899181248517749
expected Reward Ellipsoid,81,1.4623859987379089,0.2801694022862479,1.5886317616890149
expected Reward Ellipsoid,82,1.457972276845375,0.27705942839894904,1.511661442086255
expected Reward Ellipsoid,83,1.4637836136934197,0.2519622111561739,1.894421657007602
expected Reward Ellipsoid,84,1.4555216473489099,0.25032983499966727,1.0251891915549682
expected Reward Ellipsoid,85,1.3916900708448792,0.3113615800642371,1.4934848336913888
expected Reward Ellipsoid,86,1.387789432369435,0.3135181455041296,1.5344167226524117
expected Reward Ellipsoid,87,1.3875163000335973,0.3132277143951113,1.2919756936910671
expected Reward Ellipsoid,88,1.3907992783014462,0.30983540144018806,1.1509034270871121
expected Reward Ellipsoid,89,1.3596599842776418,0.33902557903975183,1.2351812127785755
expected Reward Ellipsoid,90,1.33493337412378,0.3637031687651584,1.1634751145950095
expected Reward Ellipsoid,91,1.373790149389018,0.3202881027238444,1.4297455544429647
expected Reward Ellipsoid,92,1.3343639748678588,0.35130498212676975,1.225873264111379
expected Reward Ellipsoid,93,1.3233926710261708,0.3486603243919902,1.6389066687120752
expected Reward Ellipsoid,94,1.3682447048771595,0.3019358303311275,1.6026403796596944
expected Reward Ellipsoid,95,1.36258275209505,0.3032190459489941,1.5921269540753507
expected Reward Ellipsoid,96,1.432465347924856,0.22900053052997452,1.38603359258503
expected Reward Ellipsoid,97,1.4361296213175407,0.22117981436567252,1.7101549494726203
expected Reward Ellipsoid,98,1.3919997252743397,0.24156864488898122,1.512727425041435
expected Reward Ellipsoid,99,1.363652449448942,0.25477414305837337,1.1253129661785146
